Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
5278,尚凡,數位雲端                    ,174163,174163,-2.26159276739266,20.1795485754111,20.1795485754111,0.1412,21.439,10.728113,12.1,,19.008265,
5287,數字,數位雲端                    ,177300,177300,-3.22844745244658,10.847139731166,10.847139731166,0.34118998,34.055,6.0784025,12.95,14.8,15.984556,13.986486
5289,宜鼎,電腦及週邊設備業                ,797016,797016,10.9146447532303,10.0369037313773,10.0369037313773,0.13804,79.539,3.9163177,12.9,24.7,24.147287,12.611336
5291,邑昇,電子零組件業                  ,87439,87439,30.6209946071914,11.1239610604174,11.1239610604174,0.034879997,23.84,1.1723994,0.89,,31.404495,
5299,杰力,半導體業                    ,175105,175105,25.9802581406392,46.8903093752097,46.8903093752097,0.18121,61.539,2.0393572,5.15,,24.36893,
5301,寶得利,觀光餐旅                    ,28180,28180,1.93156333646821,182.534589933828,182.534589933828,-0.39639,4.927,1.8814695,-0.48,,,
5302,太欣,半導體業                    ,1487,1487,1043.84615384615,137.539936102236,137.539936102236,,8.38,1.4140812,-0.34,,,
5309,系統電,電子零組件業                  ,294240,294240,-6.89491503971142,-0.222451304866801,-0.222451304866801,0.0799,15.004,2.4860036,1.35,,27.62963,
5310,天剛,資訊服務業                   ,220,220,-95.4176213288898,78.8617886178862,78.8617886178862,5.44763,7.101,4.323335,1.69,,18.16568,
5312,寶島科,生技醫療業                   ,332170,332170,2.99717212809764,8.88570557556964,8.88570557556964,0.09349,46.66,1.9781398,5.79,,15.941278,
5314,世紀,半導體業                    ,47286,47286,-6.73372781065089,49674.7368421053,49674.7368421053,1.2405,10.925,23.798626,2.32,,112.06897,
5315,光聯,光電業                     ,98105,98105,2.02797566429203,-31.9622447847315,-31.9622447847315,0.08186,14.489,1.2871833,0.84,,22.202381,
5321,美而快,數位雲端                    ,254235,254235,-0.0950970028725582,-13.040132166275,-13.040132166275,0.045700002,15.734,5.5167155,3.12,,27.820515,
5324,士開,建材營造                    ,56087,56087,-26.2614709053141,26.8161982499378,26.8161982499378,-0.33048,6.086,1.7745646,-0.78,,,
5328,華容,電子零組件業                  ,69810,69810,10.8447126071769,-3.37315044223289,-3.37315044223289,0.097559996,10.552,1.502085,0.61,,25.983606,
5340,建榮,電子零組件業                  ,132695,132695,-4.37223447341491,21.287875325625,21.287875325625,0.02024,10.653,5.2567353,0.12,,466.6667,
5344,立衛,半導體業                    ,31728,31728,6.38055322715842,86.3940782516743,86.3940782516743,-0.18539,6.114,3.7618582,-0.54,,,
5345,天揚,其他                      ,279,279,-43.0612244897959,-53.8842975206612,-53.8842975206612,,5.069,2.120734,-1.38,,,
5347,世界,半導體業                    ,2928254,2928254,-16.5645706568118,-8.56640943832546,-8.56640943832546,0.19257,27.891,2.6029902,4.48,5.63,16.205357,12.895204
5348,正能量智能,通信網路業                   ,19364,19364,-36.9723008820753,-9.22557659853741,-9.22557659853741,0.058730002,5.02,3.6055777,0.23,,78.695656,
5351,鈺創,半導體業                    ,286073,286073,14.4566696007042,72.1754778756801,72.1754778756801,-0.32735002,12.74,4.0345373,-3,,,
5353,台林,通信網路業                   ,156737,156737,20.7415339105784,11.6551262324044,11.6551262324044,0.09187,17.355,2.1751657,2.51,,15.039841,
5355,佳總,電子零組件業                  ,54116,54116,90.4353028116972,2.6440575091992,2.6440575091992,-0.19718,6.893,1.893225,-0.57,,,
5356,協益,電腦及週邊設備業                ,456024,456024,10.1249224215582,88.469263768691,88.469263768691,0.00503,40.5,0.845679,0.15,,228.33333,
5364,力麗店,觀光餐旅                    ,19726,19726,-43.5254373156976,-52.9616558565433,-52.9616558565433,-0.14097999,8.831,1.9306985,-1.99,,,
5371,中光電,光電業                     ,3189553,3189553,-4.11808895901842,11.9746459490391,11.9746459490391,0.03688,61.282,1.1585784,3.61,3.76,19.667591,18.882978
5381,合正,電子零組件業                  ,354795,354795,301.183893619187,1532.66761768902,1532.66761768902,0.05756,6.196,5.8586183,0.26,,139.61539,
5383,金利,其他電子業                   ,97953,97953,12.0359144458424,0.55227634347893,0.55227634347893,-0.03533,7.275,5.5120273,-0.64,,,
5386,青雲,電腦及週邊設備業                ,195799,195799,34.1999026737308,74.5462487519612,74.5462487519612,0.02809,16.869,3.485684,1.9,,30.947369,
5392,能率,光電業                     ,817834,817834,-1.05594014726058,35.1338311277373,35.1338311277373,-0.00252,33.72,0.7354685,-0.14,,,
5398,慕康生醫,其他                      ,12874,12874,26.9750468488017,-13.2771977096666,-13.2771977096666,-0.11169,10.423,1.9284275,-0.53,,,
5403,中菲,資訊服務業                   ,237927,237927,-14.3861075827525,38.2444539992795,38.2444539992795,0.23437001,27.324,5.2334943,7.71,,18.54734,
5410,國眾,資訊服務業                   ,274780,274780,-30.9792219274978,-11.1075166200281,-11.1075166200281,0.04283,14.767,2.2685719,3.23,,10.371517,
5425,台半,半導體業                    ,1138284,1138284,11.128423814991,-5.25834796135705,-5.25834796135705,0.061529998,31.242,2.5222456,3.68,5.53,21.413044,14.249548
5426,振發,電腦及週邊設備業                ,113901,113901,-8.43750251211846,-13.5955030609226,-13.5955030609226,0.030269999,14.776,2.6800215,0.32,,123.75,
5432,新門,光電業                     ,15804,15804,-28.2809947358867,39.9450987337289,39.9450987337289,0.080019996,17.772,9.03106,0.89,,180.33708,
5438,東友,電腦及週邊設備業                ,87028,87028,-21.7127693068862,11.3117773457485,11.3117773457485,0.00953,23.218,0.80325603,0.15,,124.33333,
5439,高技,電子零組件業                  ,310674,310674,2.30240844040806,2.74460520876395,2.74460520876395,0.11542,26.455,4.4415045,5.06,,23.221344,
5443,均豪,光電業                     ,457038,457038,-23.0399552759554,78.7021903860741,78.7021903860741,0.06594,19.65,2.6921122,1.29,,41.007755,
5450,南良,其他                      ,222641,222641,1.91944993774262,43.2806909156434,43.2806909156434,-0.0086199995,13.498,1.5483775,-0.2,,,
5452,佶優,其他電子業                   ,494347,494347,18.1845349092961,23.8030959101029,23.8030959101029,0.0074299998,13.737,1.9290966,0.26,,101.92308,
5455,昇益,建材營造                    ,1225879,1225879,-24.065263242659,641721.465968586,641721.465968586,-0.03342,8.857,4.6855593,-0.06,,,
5457,宣德,電子零組件業                  ,1555233,1555233,18.4845543667397,59.0609751482727,59.0609751482727,0.01398,24.378,2.8263187,1.29,4.91,53.410854,14.032587
5460,同協,電子零組件業                  ,21123,21123,-12.5450254626754,-37.3111737646535,-37.3111737646535,-0.0149300005,12.386,1.1747134,-0.1,,,
5464,霖宏,電子零組件業                  ,83966,83966,-6.76452952541695,11.6020043329745,11.6020043329745,0.09069,21.068,1.5331308,1.45,,22.275862,
5465,富驊,電腦及週邊設備業                ,553986,553986,34.7438828622854,40.5577798413738,40.5577798413738,0.0561,15.716,3.3023672,1.9,,27.31579,
5468,凱鈺,半導體業                    ,10288,10288,-5.2670349907919,35.5646330214785,35.5646330214785,-0.3098,8.822,1.9836773,-1.15,,,
5474,聰泰,電腦及週邊設備業                ,117933,117933,-6.7598017124831,48.7212792252011,48.7212792252011,0.20082001,44.113,3.3096821,6.26,,23.322683,
5475,德宏,電子零組件業                  ,32909,32909,-0.203178068898593,-35.0215219365794,-35.0215219365794,-0.45402,7.666,1.6175319,-2.19,,,
5478,智冠,文化創意業                   ,507345,507345,-12.5559726574215,-24.5508474450243,-24.5508474450243,0.14521,56.201,2.3931959,7.49,7.74,17.957277,17.377262
5481,新華,其他                      ,8272,8272,3.72413793103448,17.0842179759377,17.0842179759377,-0.26778,18.897,0.7223369,-0.4,,,
5483,中美晶,半導體業                    ,6169692,6169692,-25.5841992291248,-7.32481450143143,-7.32481450143143,0.1201,56.795,3.4686153,17.47,18.93,11.276474,10.406761
5487,通泰,半導體業                    ,14856,14856,-12.724709199859,4.78944769697397,4.78944769697397,-0.19691,22.384,1.4295925,-1.31,,,
5488,松普,電子零組件業                  ,73213,73213,33.685748196841,28.9210938738136,28.9210938738136,0.05037,10.381,1.6135248,0.67,,25,
5489,彩富,其他電子業                   ,122609,122609,-14.0864117943831,5.82239368909833,5.82239368909833,0.10226,22.693,1.5357157,1.58,,22.056961,
5490,同亨,電腦及週邊設備業                ,127718,127718,20.6970524584897,463.702167100675,463.702167100675,-0.21260999,12.908,2.1149673,-1.76,,,
5493,三聯,其他電子業                   ,339245,339245,-9.14946037867224,43.2404701987873,43.2404701987873,0.05129,36.285,1.7748381,4.72,,13.644069,
5498,凱崴,電子零組件業                  ,97637,97637,0.237151715500072,35.0685462116286,35.0685462116286,0.17158002,11.078,1.2727929,0.96,,14.687501,
5508,永信建,建材營造                    ,1069129,1069129,-4.32978528252417,1252.33499456096,1252.33499456096,0.3373,27.525,3.887375,12.67,,8.445146,
5511,德昌,建材營造                    ,759123,759123,-42.3201329385296,46.5035896248263,46.5035896248263,0.117060006,49.461,1.5628476,10.16,,7.6082683,
5512,力麒,建材營造                    ,884883,884883,85.3290077199214,119.321970044341,119.321970044341,0.02252,18.35,0.5504087,0.24,,42.083336,
5514,三豐,建材營造                    ,482,482,-99.8978127259197,-12.043795620438,-12.043795620438,,13.413,1.4649966,-0.22,,,
5516,雙喜,建材營造                    ,138972,138972,-65.0688082042001,-10.970742551106,-10.970742551106,0.04295,16.866,1.1917468,2.28,,8.81579,
5520,力泰,建材營造                    ,364835,364835,0.87510714186966,61.7348476788311,61.7348476788311,0.10718001,35.632,2.2367535,6.38,,12.492163,
5523,豐謙,建材營造                    ,366749,366749,15.6047080480639,260.717798410575,260.717798410575,0.18313,19.485,1.4190402,2.71,,10.202951,
5529,鉅陞,建材營造                    ,5856,5856,-44.4033039020222,-37.8013807753585,-37.8013807753585,-0.42009997,12.157,1.6451428,-0.94,,,
5530,龍巖,其他                      ,404096,404096,18.0042167724753,44.9780970046174,44.9780970046174,0.31538,53.57,0.72895277,2.94,,13.282312,
5536,聖暉*,其他電子業                   ,2023189,2023189,-14.5348562139986,41.321452171034,41.321452171034,0.07335,71.017,2.7176592,16.51,25.52,11.689885,7.562696
5543,桓鼎-KY,,,,,,,-0.03573,16.834,2.3939645,-3.22,6.9,,5.8405795
5601,台聯櫃,航運業                     ,7168,7168,-6.61803022407504,4.50502988773874,4.50502988773874,0.35536,21.318,1.7098227,0.48,,75.9375,
5603,陸海,航運業                     ,140110,140110,0.789134829116701,-7.15658339407594,-7.15658339407594,0.11148,16.452,1.3736932,2,,11.3,
5604,中連,其他                      ,13520,13520,-0.236127508854782,-2.29095902290959,-2.29095902290959,0.56174,20.072,2.0401554,0.83,,49.337353,
5609,中菲行,航運業                     ,1901011,1901011,-1.45775330161269,-0.0388589457079006,-0.0388589457079006,0.0498,42.108,2.013869,8.28,,10.241547,
5701,劍湖山,觀光餐旅                    ,37101,37101,-39.3992355689131,-36.8127937870427,-36.8127937870427,-0.11399999,4.712,1.3582344,-0.45,,,
5703,亞都,觀光餐旅                    ,43613,43613,-20.3182665253773,-4.94943771249237,-4.94943771249237,0.03707,6.483,3.3934908,0.2,,110,
5704,老爺知,觀光餐旅                    ,43212,43212,-11.0223411922166,-25.6299049979347,-25.6299049979347,0.21069,13.414,3.4404356,2.7,2.49,17.092592,18.534138
5864,致和證,金融業                     ,-22728,-22728,-117.342734181851,-118.835150992807,-118.835150992807,0.75811994,17.969,0.96276915,2.59,,6.679537,
5878,台名,金融業                     ,78415,78415,-16.0133239080608,43.6830050389372,43.6830050389372,0.07242,20.896,2.3114471,2.19,,22.054794,
5902,德記,居家生活                    ,196556,196556,63.2077586707962,14.9934475334644,14.9934475334644,0.08229,12.521,2.6914785,1.82,,18.516483,
5903,全家,居家生活                    ,8339245,8339245,-2.48766661326779,1.96442342151446,1.96442342151446,0.02081,31.787,5.914367,9.05,11.11,20.77348,16.921692
5904,寶雅,居家生活                    ,1946354,1946354,-1.69705877153774,-6.22665126224107,-6.22665126224107,0.114379995,61.012,8.137743,23.93,30.89,20.748014,16.073164
5905,南仁湖,觀光餐旅                    ,61509,61509,-17.3610458008088,-45.893809046287,-45.893809046287,0.023459999,11.014,1.1076812,0.08,,152.5,
6015,宏遠證,金融業                     ,146949,146949,-5.63981712172193,327.500436376331,327.500436376331,0.02177,13.359,0.87955683,-0.01,,,
6016,康和證,金融業                     ,494438,494438,86.6092489781438,49.0245130100096,49.0245130100096,0.34061,14.898,1.0471205,1.9,,8.210526,
6020,大展證,金融業                     ,18062,18062,4.36239671809095,-65.7968489622784,-65.7968489622784,0.63261,18.028,1.0455958,1.25,,15.08,
6021,美好證,金融業                     ,107905,107905,21.5488594762039,530.138986218173,530.138986218173,0.13356,17.229,0.8880376,0.39,,39.23077,
6023,元大期,金融業                     ,324412,324412,29.8208826212924,60.9162562065049,60.9162562065049,0.54995,48.791,1.4326413,6.38,,10.956113,
6026,福邦證,金融業                     ,31550,31550,-85.5914361524796,-76.4328878862803,-76.4328878862803,0.45946,13.876,1.016143,1.21,,11.652892,
6101,寬魚國際,文化創意業                   ,92986,92986,-17.847455979927,-54.6028863241354,-54.6028863241354,0.08322,9.868,4.4183216,0.37,,117.83783,
6103,合邦,半導體業                    ,2360,2360,-34.2435218723879,-61.960025789813,-61.960025789813,-0.108500004,8.989,3.4041605,-5.18,,,
6104,創惟,半導體業                    ,238967,238967,5.25279575054726,72.1341823577716,72.1341823577716,-0.00978,19.849,6.0708346,-0.25,,,
6109,亞元,通信網路業                   ,63047,63047,-14.0064924436685,-29.7862862361209,-29.7862862361209,0.04561,11.772,1.367652,0.76,,21.184212,
6111,大宇資,文化創意業                   ,522506,522506,18.7478551770061,361.084882766654,361.084882766654,0.076290004,16.553,4.482571,2.05,,36.19512,
6113,亞矽,電子通路業                   ,59773,59773,-31.4655567785727,-26.5281789687173,-26.5281789687173,-0.01926,11.926,3.3330538,-0.49,,,
6114,久威,電子零組件業                  ,86264,86264,-25.9517412465557,-1.3911592231456,-1.3911592231456,0.01501,29.279,1.0365791,0.43,,70.5814,
6118,建達,電子通路業                   ,728819,728819,8.10242764312296,8.46134156395749,8.46134156395749,-0.00343,11.017,2.2828355,-0.32,,,
6121,新普,電腦及週邊設備業                ,6508945,6508945,-7.32702191181313,7.87264854200821,7.87264854200821,0.06934,188.883,2.3612502,33.07,34.98,13.486544,12.750143
6122,擎邦,電機機械                    ,362399,362399,-27.4396580204026,79.9202669023245,79.9202669023245,0.06493,19.784,3.5634856,4.01,,17.581047,
6123,上奇,資訊服務業                   ,419466,419466,8.36814570819609,19.1850999445936,19.1850999445936,0.054429997,22.481,3.1315331,4.68,,15.042736,
6124,業強,電子零組件業                  ,149069,149069,11.2488432490522,5.07732649119592,5.07732649119592,-0.04429,19.386,1.9524399,-0.47,,,
6125,廣運,光電業                     ,181520,181520,-39.6624795157575,-49.7753281537065,-49.7753281537065,0.07064,14.487,6.0398974,1.7,,51.47059,
6126,信音,電子零組件業                  ,307305,307305,21.1603288189721,21.5557137771449,21.5557137771449,0.051069997,26.92,1.448737,1.55,,25.161291,
6127,九豪,電子零組件業                  ,83962,83962,12.7975710677629,31.1680804861664,31.1680804861664,0.22922,12.721,2.4369154,1.69,0.53,18.343195,58.49057
6129,普誠,半導體業                    ,124269,124269,-19.8321409448362,-8.50463849212193,-8.50463849212193,0.064770006,11.458,2.474254,0.62,,45.725807,
6130,上亞科技,生技醫療業                   ,13743,13743,-29.0317583268784,149.69113372093,149.69113372093,0.27653998,17.909,1.5969625,1.26,,22.698414,
6134,萬旭,電子零組件業                  ,107681,107681,28.8312216599069,-5.73316992033616,-5.73316992033616,-0.00932,10.906,2.1089308,-0.16,,,
6138,茂達,半導體業                    ,540687,540687,13.8460987770778,63.2563279577522,63.2563279577522,0.09431,43.452,5.2241554,6.89,,32.9463,
6140,訊達,資訊服務業                   ,191154,191154,-71.7761391924734,74.9853533504211,74.9853533504211,0.0089300005,11.343,3.4558759,0.44,,89.09091,
6143,振曜,通信網路業                   ,530049,530049,45.3323828194618,3.72636774055933,3.72636774055933,0.05192,32.416,3.1928678,4.42,,23.416288,
6144,得利影,文化創意業                   ,14791,14791,-5.85576984278531,-17.5942949467937,-17.5942949467937,-0.09954,8.866,1.5621475,-0.5,,,
6146,耕興,其他電子業                   ,380251,380251,-1.27632948824795,-10.5590602669226,-10.5590602669226,0.3018,52.58,4.688094,14.22,16.2,17.33474,15.216048
6147,頎邦,半導體業                    ,1435790,1435790,-5.01263926846388,0.328561206578491,0.328561206578491,0.19917,65.104,1.118211,5.45,6.15,13.3578,11.837399
6148,驊宏資,資訊服務業                   ,73027,73027,-13.3354694768822,37.2249469154593,37.2249469154593,0.09613,12.325,2.7789047,1.79,,19.134079,
6150,撼訊,電腦及週邊設備業                ,465395,465395,-22.0105539924356,-0.12404152171907,-0.12404152171907,-0.058280002,35.695,2.7678947,-4.84,,,
6151,晉倫,其他電子業                   ,128157,128157,-11.9939844667395,11.2329123812004,11.2329123812004,0.058319997,18.184,1.5123185,1.64,,16.768293,
6154,順發,電子通路業                   ,291466,291466,3.27104459420197,-16.0175879396985,-16.0175879396985,0.01681,15.921,1.0646317,0.77,,22.012989,
6156,松上,電子零組件業                  ,285432,285432,-6.75874324615676,39.6185621976452,39.6185621976452,0.048270002,19.633,1.3039271,1.8,,14.222223,
6158,禾昌,電子零組件業                  ,162383,162383,23.7005888581636,42.6815338113314,42.6815338113314,0.01694,19.473,1.6869512,0.53,,61.981133,
6160,欣技,電腦及週邊設備業                ,73514,73514,-14.6476256821084,-31.6670074919596,-31.6670074919596,0.01677,11.381,2.0428786,0.35,,66.42857,
6161,捷波,電腦及週邊設備業                ,119021,119021,-2.35936897544648,55.837643207856,55.837643207856,0.12862,17.706,2.9199142,2.41,,21.452282,
6163,華電網,通信網路業                   ,294996,294996,-73.1927584934671,50.088527993162,50.088527993162,0.02903,17.08,1.4022249,1.38,,17.355074,
6167,久正,光電業                     ,120256,120256,16.5485893720743,-11.6712940519736,-11.6712940519736,0.11844,11.429,1.5618165,1.33,,13.421053,
6169,昱泉,文化創意業                   ,1865,1865,-2.2024121657053,53.3717105263158,53.3717105263158,-0.37739,13.593,1.6515853,-0.25,,,
6170,統振,通信網路業                   ,241073,241073,15.3785039795923,24.5604245139223,24.5604245139223,0.1013,15.404,3.5899765,2.3,,24.043478,
6171,大城地產,建材營造                    ,11178,11178,,,,0.17087999,17.235,1.7145343,2.8,,10.553572,
6173,信昌電,電子零組件業                  ,313750,313750,19.9134712035682,15.0806022704348,15.0806022704348,0.11011,38.457,1.1987414,2.38,,19.369747,
6174,安碁,電子零組件業                  ,43613,43613,7.8355256651172,-11.8270222186281,-11.8270222186281,0.06926,12.594,1.9136097,0.71,,33.943665,
6175,立敦,電子零組件業                  ,326856,326856,2.17634591458421,32.507935735743,32.507935735743,0.105550006,20.681,1.7383106,2.46,,14.613821,
6179,亞通,其他                      ,193639,193639,-43.3044837823752,-18.6592399363183,-18.6592399363183,-0.00921,20.221,1.7259285,-0.44,,,
6180,橘子,文化創意業                   ,857094,857094,28.3094058294286,-28.124601667796,-28.124601667796,0.06106,30.981,2.3207772,3.47,,20.72046,
6182,合晶,半導體業                    ,615310,615310,-9.72193693402898,-32.0197849814005,-32.0197849814005,0.09034,22.522,1.7804813,1.83,2.93,21.912567,13.686006
6185,幃翔,電子零組件業                  ,38774,38774,-20.6182823216296,-30.7000768529606,-30.7000768529606,0.23239,14.639,1.1920214,1.01,,17.27723,
6186,新潤,建材營造                    ,377541,377541,-75.3329687582691,171.007824276793,171.007824276793,0.15886,19.202,2.942402,3.76,,15.026596,
6187,萬潤,其他電子業                   ,157491,157491,16.6807432432432,111.835202969898,111.835202969898,0.08473,29.759,9.0728855,1.76,,153.40909,
6188,廣明,電腦及週邊設備業                ,727170,727170,-16.3804295454206,-14.0371575293884,-14.0371575293884,0.092709996,32.43,2.5161886,3.65,,22.356163,
6190,萬泰科,通信網路業                   ,591444,591444,22.3002481389578,24.6105420176389,24.6105420176389,0.0418,15.714,2.1095839,1.92,,17.265627,
6194,育富,電子零組件業                  ,129518,129518,17.5544805177124,73.2126140102175,73.2126140102175,0.09792,38.327,1.0671328,2.65,,15.433962,
6195,詩肯,居家生活                    ,281223,281223,25.2005627331737,13.0503820967282,13.0503820967282,0.05796,25.98,1.6127791,2.73,,15.347986,
6198,瑞築,半導體業                    ,20,20,0,122.222222222222,122.222222222222,0.23607999,23.344,1.5742804,2.46,,14.939024,
6199,天品,其他                      ,7682,7682,-44.4982298966838,-25.402990872014,-25.402990872014,0.070089996,12.118,2.3683777,0.18,,159.44444,
6203,海韻電,電子零組件業                  ,243595,243595,13.9705710342246,20.0957433171953,20.0957433171953,0.18763,37.135,2.6201699,7.22,,13.476455,
6204,艾華,電子零組件業                  ,38007,38007,7.50410137466765,122.967265047518,122.967265047518,1.09315,13.87,10.598413,17.3,,8.49711,
6207,雷科,電子零組件業                  ,117035,117035,-14.0989694959044,61.8853309357494,61.8853309357494,0.096599996,23.434,1.7133226,1.38,,29.094204,
6208,日揚,電子零組件業                  ,272173,272173,-6.90484334382268,-29.0961335063122,-29.0961335063122,0.089540005,23.818,2.5275002,3.12,,19.294872,
6210,慶生,電子零組件業                  ,24771,24771,77.2395535203205,-10.4835212489159,-10.4835212489159,-0.09087,19.546,1.4146117,-1.19,,,
6212,理銘,建材營造                    ,2226321,2226321,-57.6660469610943,535.681245824125,535.681245824125,0.22177,27.85,2.0251346,1.54,,36.62338,
6217,中探針,電子零組件業                  ,208747,208747,-1.92949157638569,8.62395537377585,8.62395537377585,-0.01459,29.607,1.6668354,-0.75,3.98,,12.399497
6218,豪勉,通信網路業                   ,144355,144355,151.117682873793,80.1082982944266,80.1082982944266,0.057940003,16.159,1.8348907,1.22,,24.303278,
6219,富旺,建材營造                    ,913,913,-99.8605333948433,106.561085972851,106.561085972851,-0.07204,10.723,3.194069,5.15,5.16,6.6504855,6.637597
6220,岳豐,電子零組件業                  ,806370,806370,16.4271812138678,24.4012273970574,24.4012273970574,-0.05941,24.07,1.0614873,-4.35,,,
6221,晉泰,資訊服務業                   ,447652,447652,0.455993896144697,6.61071603785717,6.61071603785717,0.05331,20.778,3.4122632,2.87,,24.703835,
6222,上揚,光電業                     ,219,219,73.8095238095238,16.4893617021277,16.4893617021277,3.67138,7.45,4.9798656,0.38,,97.63158,
6223,旺矽,半導體業                    ,687796,687796,-17.6584109106233,18.7622272450215,18.7622272450215,0.16225,77.792,4.2613635,13.75,,24.10909,
6227,茂綸,電子通路業                   ,1004319,1004319,-13.3465975615333,0.877678461119688,0.877678461119688,0.02695,30.596,2.1865604,5.34,,12.52809,
6228,全譜,電腦及週邊設備業                ,3893,3893,-25.3785700594211,58.0592773041007,58.0592773041007,-0.77305,10.652,2.5065715,-1.32,,,
6229,研通,半導體業                    ,96299,96299,-19.9462977895638,63.0141855977249,63.0141855977249,-0.011519999,17.14,2.365811,-0.37,,,
6231,系微,資訊服務業                   ,122133,122133,-24.7671553529629,30.5955945252352,30.5955945252352,0.1412,22.774,13.019233,4.7,,63.08511,
6233,旺玖,半導體業                    ,30069,30069,4.90527858214423,17.4845666953192,17.4845666953192,0.02489,14.059,3.1296678,0.12,,366.6667,
6234,高僑,光電業                     ,47531,47531,-5.88666244257881,6.9001192002339,6.9001192002339,0.13823,26.791,1.0003359,1.45,,18.482758,
6236,中湛,其他                      ,3035,3035,31.9565217391304,7.24381625441696,7.24381625441696,-1.01816,4.37,7.2997713,-1.07,,,
6237,驊訊,半導體業                    ,32651,32651,-16.3845424978873,3.50282127686553,3.50282127686553,-0.13536,21.056,3.3624623,-0.87,,,
6240,松崗,其他                      ,3278,3278,-2.8452874925904,3.93151553582752,3.93151553582752,-0.42661998,17.397,1.2674599,-0.6,,,
6241,易通展,通信網路業                   ,37040,37040,8.27876520112254,-0.970510386867364,-0.970510386867364,-0.085880004,7.346,2.178056,-1.84,,,
6242,立康,生技醫療業                   ,39823,39823,-28.1315984190865,-0.380237648530331,-0.380237648530331,0.18063,21.661,2.5068095,4.77,,11.383648,
6244,茂迪,光電業                     ,365946,365946,0.38211179170107,0.784638815523125,0.784638815523125,0.06786,11.2,2.392857,0.84,1.14,31.904762,23.508772
6245,立端,通信網路業                   ,553302,553302,-41.3272734406398,-32.4456349879799,-32.4456349879799,0.119490005,34.709,3.0971794,8.18,,13.1418085,
6246,臺龍,光電業                     ,106971,106971,-20.7827600251787,-4.2893571332707,-4.2893571332707,0.00415,11.173,1.4767743,0.18,,91.666664,
6248,沛波,鋼鐵工業                    ,767217,767217,5.02283292540697,107.114685326012,107.114685326012,0.025039999,19.177,1.681702,2.69,,11.988848,
6259,百徽,電子零組件業                  ,36445,36445,16.2816667730202,45.750849830034,45.750849830034,0.04361,15.051,1.5779682,0.86,,27.616278,
6261,久元,半導體業                    ,290646,290646,-44.6405442881741,-7.38714395419161,-7.38714395419161,0.11046,50.955,1.236385,2.97,,21.21212,
6263,普萊德,通信網路業                   ,148430,148430,11.321943390283,64.2070094698646,64.2070094698646,0.27758,24.572,7.040534,8.17,,21.17503,
6264,富裔,建材營造                    ,11118,11118,44.7279354334809,-80.3516833082973,-80.3516833082973,-0.28117,5.321,1.5316669,-1.1,,,
6265,方土昶,電子通路業                   ,94454,94454,70.2732910297087,56.6375350325865,56.6375350325865,-0.13738,11.225,1.3051224,-0.87,,,
6266,泰詠,電子零組件業                  ,271689,271689,3.27552913270892,-25.2264351904092,-25.2264351904092,0.09041,16.468,2.0949721,2.79,,12.365592,
6270,倍微,電子通路業                   ,241775,241775,15.9659069107095,-36.1353394580716,-36.1353394580716,0.02633,25.666,1.0792488,1.32,,20.984848,
6274,台燿,電子零組件業                  ,1496705,1496705,4.36436408516751,38.1784727761529,38.1784727761529,0.04583,42.479,3.8136492,2.54,8.44,63.77953,19.194313
6275,元山,電子零組件業                  ,367942,367942,68.2389735804885,71.9186434976007,71.9186434976007,0.04646,18.738,2.9832425,2.04,3.65,27.401962,15.315068
6276,安鈦克,電腦及週邊設備業                ,80790,80790,21.5655000150471,10.4201405024192,10.4201405024192,0.08834,18.97,4.238271,4.68,,17.179487,
6279,胡連,電子零組件業                  ,749356,749356,0.46023517172684,47.4584842802072,47.4584842802072,0.11479,58.794,2.8489301,7.59,11.75,22.06851,14.25532
6284,佳邦,電子零組件業                  ,657250,657250,14.5781397635393,62.8727052852782,62.8727052852782,0.093839996,44.803,1.8949623,4.15,,20.45783,
6287,元隆,半導體業                    ,72858,72858,-9.85263730961013,-15.7623336532125,-15.7623336532125,-0.08663,3.143,5.106586,-2.09,,,
6290,良維,電子零組件業                  ,656731,656731,-0.394490180971043,26.0679855797471,26.0679855797471,0.110860005,36.401,2.5493805,4.65,,19.95699,
6291,沛亨,半導體業                    ,149760,149760,15.413959725337,-4.15605360502771,-4.15605360502771,0.19906001,32.132,6.2554464,9.03,,22.259136,
6292,迅德,電子零組件業                  ,84276,84276,-29.1982760793407,-22.5468481467526,-22.5468481467526,0.17895001,23.568,3.3774607,5.83,,13.653516,
6294,智基,文化創意業                   ,69659,69659,5.65599878659184,3.01538006506951,3.01538006506951,0.25466,25.758,4.4063983,9.87,,11.499494,
6411,晶焱,半導體業                    ,216319,216319,8.01476022130345,15.9955815088289,15.9955815088289,0.12783,45.84,2.4978185,3.12,,36.69872,
6417,韋僑,通信網路業                   ,114467,114467,12.5358842266703,-5.85511489809682,-5.85511489809682,0.13922,35.231,2.9093697,4.03,,25.434242,
6418,詠昇,電子零組件業                  ,77536,77536,12.5586121797198,87.6794229419311,87.6794229419311,0.05077,14.015,1.7409917,1.16,,21.034483,
6419,京晨科,光電業                     ,48434,48434,28.779579898963,353.756792205359,353.756792205359,0.07729,21.496,2.314384,1.46,,34.07534,
6425,易發,電機機械                    ,78320,78320,-67.754021483595,211.164084227255,211.164084227255,-0.03911,19.041,3.6500182,-1.03,,,
